"wbcode","year","dem","gdppc","ln_gdppc","trade"
"CHL",1987,0,4528.6333769652,8.41817549017253,53.3425585638865
"CHL",1988,0,4783.26035220905,8.47287767502536,58.1591127663198
"CHL",1989,0,5192.61380044824,8.55499247182176,62.6276756478254
"CHL",1990,1,5290.53694835535,8.57367502222595,61.2086377787818
"CHL",1991,1,5606.86557277047,8.63174712094247,57.5075471638552
"CHL",1992,1,6151.76546454326,8.72449438701001,55.5417477003547
"CHL",1993,1,6461.73217350303,8.77365269914716,52.9138530560271
"CHL",1994,1,6688.29717704707,8.80811458814445,52.8076839539658
"CHL",1995,1,7201.13100361441,8.88199337650311,54.6874835998853
"CHL",1996,1,7605.28953010603,8.93659927498857,53.9207498943257
"CHL",1997,1,8058.94228801535,8.99453759711452,54.0992981792892
"CHL",1998,1,8287.45061096547,9.02249767501518,53.8361785153282
"CHL",1999,1,8161.45168872186,9.00717733516493,54.6956098321562
"CHL",2000,1,8465.35303258864,9.04373699866968,58.7119230876973
"CHL",2001,1,8632.0148244056,9.06323322431435,62.1447669687645
"CHL",2002,1,8810.69052712257,9.08372109578179,62.4838519016295
"CHL",2003,1,9130.7842621819,9.11940686937214,65.693419590905
"CHL",2004,1,9642.37478651228,9.17392270441469,69.8893600532458
"CHL",2005,1,10104.4208391373,9.22072831390893,72.0625342380294
"CHL",2006,1,10611.6144012877,9.26970437849566,73.7116350448521
"CHL",2007,1,11051.3450717678,9.31030742548973,76.9770247140928
"CHL",2008,1,11356.0922105983,9.33750963754918,80.6766262406468
"CHL",2009,1,11116.4093443103,9.3161776149694,66.6860309631418
"CHL",2010,1,11649.2897090856,9.36300048795795,69.7176801370338
"CHN",1960,0,241.38865640518,5.48640831669429,6.30557627967827
"CHN",1961,0,177.353933927811,5.17814736269232,5.80854553672362
"CHN",1962,0,166.089290187301,5.11252553643871,5.56552301863999
"CHN",1963,0,178.749038517739,5.18598280263791,5.66206229848909
"CHN",1964,0,206.39971909742,5.32981467264437,5.71690657135873
"CHN",1965,0,235.704122134957,5.46257729869436,5.89947047155192
"CHN",1966,0,253.637443822626,5.53590586080686,5.92798922996829
"CHN",1967,0,232.936829969655,5.45076730079705,5.58233749508179
"CHN",1968,0,217.629498896299,5.3827940705745,5.57889818889779
"CHN",1969,0,247.617408237114,5.51188484624329,4.94137678904207
"CHN",1970,0,287.360990977917,5.6607392336669,4.82548633004292
"CHN",1971,0,299.312840926518,5.70148931713419,4.94556999727203
"CHN",1972,0,303.174293759294,5.71430786705814,5.66747218523763
"CHN",1973,0,319.325276730838,5.76621025954034,8.08353927809897
"CHN",1974,0,320.021423931396,5.76838794333835,10.3375065660458
"CHN",1975,0,341.835493900954,5.83432960935371,9.97608739521729
"CHN",1976,0,331.302441675199,5.80303167926118,9.59190335673938
"CHN",1977,0,351.558278512051,5.8623754969728,9.32019932240708
"CHN",1978,0,386.173258026462,5.9562861237504,15.3969242292662
"CHN",1979,0,409.983402451709,6.01611667705384,16.5186070559018
"CHN",1980,0,436.591787138212,6.07899863298658,21.5410562047131
"CHN",1981,0,453.072706510383,6.1160526126272,23.7438255910369
"CHN",1982,0,486.894420983869,6.18804730488491,19.6554747616457
"CHN",1983,0,531.391311022454,6.27549868208638,17.886713506127
"CHN",1984,0,604.354027423819,6.40416016434187,18.9963398130909
"CHN",1985,0,676.279975098168,6.51660715464699,20.6743372843961
"CHN",1986,0,725.829362656239,6.58731494953553,19.8450541369327
"CHN",1987,0,797.34114295479,6.68128262103018,24.8138336744697
"CHN",1988,0,872.659353617186,6.77154527764881,30.0133389183239
"CHN",1989,0,895.53052635227,6.79741630953201,25.061554891412
"CHN",1990,0,917.270661782581,6.82140258877355,24.2259824799678
"CHN",1991,0,989.548540519036,6.8972488194423,25.8729814947102
"CHN",1992,0,1117.27329480169,7.01864643772078,30.0340940533808
"CHN",1993,0,1258.34946089635,7.13755618953925,35.9086416582146
"CHN",1994,0,1406.85845705008,7.24911445294243,35.605463524878
"CHN",1995,0,1545.19429404212,7.34290493808671,34.1049521589323
"CHN",1996,0,1681.62743528935,7.42751731498089,33.6287512313005
"CHN",1997,0,1819.09789302268,7.50609599401489,34.3135763220021
"CHN",1998,0,1944.43719705771,7.57272785534098,32.1717399357488
"CHN",1999,0,2076.81812919622,7.63859225586122,33.2255380760054
"CHN",2000,0,2237.44298500334,7.7130889682616,39.0109424774998
"CHN",2001,0,2405.89396743215,7.78567682550206,38.0826469518334
"CHN",2002,0,2610.72960252379,7.86738500244923,42.1944423387413
"CHN",2003,0,2857.0373538115,7.95754047663305,51.0774801301803
"CHN",2004,0,3127.86276523632,8.04810522769646,58.6403340408439
"CHN",2005,0,3465.81734409951,8.15070376955034,61.3600749408237
"CHN",2006,0,3883.35412942474,8.26445452552807,63.5695798621627
"CHN",2007,0,4409.75700836878,8.39157486677969,61.2664640006176
"CHN",2008,0,4811.47471804961,8.47875891029852,56.7111330003209
"CHN",2009,0,5237.76666540352,8.5636504775698,44.4197644331119
"CHN",2010,0,5764.86534987407,8.65953707594714,49.8540722338977
"CIV",1960,0,1495.16746754194,7.30999349797389,57.1440675728154
"CIV",1961,0,1584.79700802047,7.36821160746009,63.3960559195014
"CIV",1962,0,1544.73084077175,7.34260496106226,60.1395535033303
"CIV",1963,0,1701.85098116155,7.43947175016592,57.455317585393
"CIV",1964,0,1925.78185183022,7.56308732105746,60.6088000142315
"CIV",1965,0,1795.15446525207,7.49284635028525,66.9476309272914
"CIV",1966,0,1927.01291240163,7.56372636917117,65.1033458745114
"CIV",1967,0,1939.09574002605,7.56997703000413,65.0150069947765
"CIV",1968,0,2099.19940540587,7.64931131550176,68.6948357042786
"CIV",1969,0,2209.89957239449,7.70070235112383,63.8315911821298
"CIV",1970,0,2340.31065205636,7.75803895682932,64.876956695978
"CIV",1971,0,2453.14652785489,7.80512677661834,60.6373191728679
"CIV",1972,0,2445.07611276194,7.80183153138843,62.5187716532962
"CIV",1973,0,2475.02677039287,7.81400649126465,68.9858705622116
"CIV",1974,0,2466.81998522238,7.81068514476377,84.0730713090158
"CIV",1975,0,2551.2970644557,7.84435716156025,73.3133667857572
"CIV",1976,0,2765.86772079083,7.9251096877951,77.9892238596904
"CIV",1977,0,2861.15876809449,7.95898198542666,78.956604026406
"CIV",1978,0,3055.94030479339,8.02484261632383,73.95669727745
"CIV",1979,0,3010.66074752137,8.00991485110145,72.2659282420616
"CIV",1980,0,2576.91660095729,7.85434884728711,76.1802896945707
"CIV",1981,0,2562.42591923373,7.84870971346145,77.459198875202
"CIV",1982,0,2466.30363782942,7.81047580584008,75.750021666503
"CIV",1983,0,2276.86700017061,7.73055565424388,72.6801769689194
"CIV",1984,0,2128.64190478015,7.66323945195838,77.103198191928
"CIV",1985,0,2138.06011188618,7.66765420713277,79.1725137120598
"CIV",1986,0,2123.07460132975,7.66062060066654,69.6773571637603
"CIV",1987,0,2035.62090959375,7.61855616661798,63.050248281061
"CIV",1988,0,1981.38877451772,7.59155327909325,58.3782715178313
"CIV",1989,0,1962.42170003804,7.58193455079083,61.0885440449655
"CIV",1990,0,1866.0785698741,7.53159448656271,58.8014956103209
"CIV",1991,0,1794.12062566918,7.49227027874696,56.9978213142969
"CIV",1992,0,1719.71261335163,7.44991247058652,60.0250653360901
"CIV",1993,0,1649.47036183619,7.40820952253885,55.3485218490843
"CIV",1994,0,1598.69239055813,7.37694131819104,69.8366580166987
"CIV",1995,0,1647.08777075504,7.40676402004796,76.202343905242
"CIV",1996,0,1706.97650014485,7.44247895594212,52.8042944211567
"CIV",1997,0,1801.13163122133,7.4961704303571,54.0062903380367
"CIV",1998,0,1808.42289027986,7.50021041309297,53.6538337944761
"CIV",1999,0,1770.86540389357,7.47922363483459,55.8935626908747
"CIV",2000,1,1717.95385651231,7.44888924334316,54.9639916295152
"CIV",2001,1,1636.57318705218,7.40035981463522,53.1141047180447
"CIV",2002,0,1551.27925902838,7.34683519792249,55.9019482275388
"CIV",2003,0,1441.58801755037,7.27350057490941,53.260060681877
"CIV",2004,0,1451.86547141894,7.2806045405545,58.1182963035946
"CIV",2005,0,1431.73320203111,7.26664101873167,62.8209360402806
"CIV",2006,0,1437.77453798586,7.27085173738327,63.690377061452
"CIV",2007,0,1420.1738958245,7.25853460494571,61.4309423484426
"CIV",2008,0,1454.62731800082,7.28250500796539,61.9406212969499
"CIV",2009,0,1473.9183699329,7.29567969125164,66.6729037469185
"CIV",2010,0,1540.52927270246,7.33988131993503,67.472940081257
"CMR",1960,0,935.699954812011,6.84129486398862,NA
"CMR",1961,0,932.280026939942,6.83763322764717,NA
"CMR",1962,0,942.759289850998,6.84881099008196,NA
"CMR",1963,0,956.891728661397,6.86369024885758,NA
"CMR",1964,0,969.229047665523,6.87650095925834,NA
"CMR",1965,0,966.950594049791,6.87414740216232,48.0200388004601
"CMR",1966,0,988.594437772544,6.89628417448898,44.5719713285582
"CMR",1967,0,860.08689924625,6.75703342977796,43.2045170269895
"CMR",1968,0,892.491104144478,6.794016546259,46.7567556880935
"CMR",1969,0,912.754108454771,6.8164665217086,46.2425649164644
"CMR",1970,0,916.710625779195,6.82079185623817,50.8799526410542
"CMR",1971,0,923.604760607703,6.82828423187124,50.1761305204384
"CMR",1972,0,922.880502053864,6.82749975922407,46.4776194884408
"CMR",1973,0,945.932707437732,6.852171432735,44.6908940961693
"CMR",1974,0,1018.79726418801,6.92637805777387,48.2380132418624
"CMR",1975,0,1102.17636716094,7.00504201970315,48.2279939031791
"CMR",1976,0,1014.07667154038,6.92173379425157,50.0072160573699
"CMR",1977,0,1124.03776731799,7.02468263070586,52.865708956373
"CMR",1978,0,1334.48750457376,7.19630260542402,51.7772264377123
"CMR",1979,0,1375.91817432986,7.22687655039505,49.32094171691
"CMR",1980,0,1305.68366184321,7.17448206138726,55.0161390869062
"CMR",1981,0,1475.98950174546,7.29708389249655,50.2811784137007
"CMR",1982,0,1549.61272438048,7.34576032345587,62.125393518961
"CMR",1983,0,1622.46829304371,7.39170390634952,59.701190873731
"CMR",1984,0,1695.95061001327,7.43599869447337,64.4720202512472
"CMR",1985,0,1778.88090277491,7.48373973926121,65.0245883756553
"CMR",1986,0,1842.96431745669,7.51913059636286,46.0058070249231
"CMR",1987,0,1749.42466570751,7.46704225041049,37.3202952689502
"CMR",1988,0,1565.13475286994,7.35572720333776,31.9946088568334
"CMR",1989,0,1492.28176078781,7.30806161064723,38.4764837848263
"CMR",1990,0,1360.47765296011,7.21559113248025,37.496445441126
"CMR",1991,0,1271.04658608388,7.14759592361285,34.6387793556715
"CMR",1992,0,1196.85081918895,7.08744906887632,38.8625921730277
"CMR",1993,0,1070.98275377636,6.97633196740153,26.1588429586065
"CMR",1994,0,1060.87326552909,6.96684768334479,36.9611210051921
"CMR",1995,0,1062.01607349987,6.96792433680964,36.682272663701
"CMR",1996,0,1077.38925202961,6.98229603435633,45.1156121020442
"CMR",1997,0,1096.69757735007,7.00005874072759,48.4696352704455
"CMR",1998,0,1118.50819963079,7.01975111182043,42.2946538344074
"CMR",1999,0,1138.36298546565,7.03734653172283,37.2383798464814
"CMR",2000,0,1151.27689302947,7.04862694714855,47.9279442460149
"CMR",2001,0,1169.92670464984,7.06469638023106,51.5722691890366
"CMR",2002,0,1189.96707897027,7.08168092099203,48.4817227279603
"CMR",2003,0,1221.09446141454,7.10750283509414,40.2431925894529
"CMR",2004,0,1271.74326874167,7.14814389077884,41.8377424272557
"CMR",2005,0,1264.74345218659,7.14262457599841,44.9976813478478
"CMR",2006,0,1277.32990712342,7.15252716810439,47.1044341803567
"CMR",2007,0,1295.73067471287,7.16683004259461,53.2156908605178
"CMR",2008,0,1295.02211276052,7.1662830494786,56.9244171562734
"CMR",2009,0,1290.89961351149,7.163094629118,42.1761073594765
"CMR",2010,0,1290.9013745759,7.16309599333191,47.2385853965951
"COG",1960,1,1192.85616529576,7.08410584927672,106.06049210998
"COG",1961,1,1259.50432623652,7.13847353067086,103.120757460499
"COG",1962,1,1290.76325572732,7.16298899349383,93.4413116886917
"COG",1963,0,1206.1534137723,7.0951915779632,94.3204210439142
"COG",1964,0,1218.55873958116,7.10542407837129,94.6016126743531
"COG",1965,0,1228.77600898682,7.11377383826631,89.0946318735325
"COG",1966,0,1210.73883952684,7.09898606342284,80.9963099630996
"COG",1967,0,1201.40130423722,7.09124390801329,86.3014017639387
"COG",1968,0,1255.92951871902,7.13563122978403,87.6205787781351
"COG",1969,0,1311.23001699027,7.17872091993015,88.9695726964138
"COG",1970,0,1353.23817407044,7.2102556467292,92.4999736842105
"COG",1971,0,1414.23871124911,7.25434665204476,85.2310872950099
"COG",1972,0,1489.16526262926,7.30597101553073,80.0966280193237
"COG",1973,0,1562.12627199102,7.35380316707529,74.9999917218543
"COG",1974,0,1633.5218596222,7.39849361302823,112.703917672108
"COG",1975,0,1711.43754680841,7.44508896697925,99.6350364963504
"COG",1976,0,1685.48230892799,7.42980703858106,106.932895174709
"COG",1977,0,1498.31802356781,7.31209844032188,110.85095212766
"COG",1978,0,1556.66717228441,7.35030238680275,104.790524457892
"COG",1979,0,1670.77966059118,7.4210456590938,96.0392156862745
"COG",1980,0,1921.96861829766,7.56110526176825,120.144284128746
"COG",1981,0,2211.31674185091,7.70134342787929,134.114823703157
"COG",1982,0,2674.95109240622,7.89168637595034,123.774647887324
"COG",1983,0,2773.62663758927,7.92791099830121,109.70970970971
"COG",1984,0,2894.09973517119,7.97042936933817,107.250912884716
"COG",1985,0,2776.76428489105,7.92904160249823,112.793572311496
"COG",1986,0,2511.48682046393,7.82863021550121,93.5022348876701
"COG",1987,0,2443.79019878646,7.80130547322967,80.3551924832466
"COG",1988,0,2415.94091643835,7.7898441036391,81.0470409711684
"COG",1989,0,2408.14159896257,7.78661060825574,83.3530093224987
"COG",1990,0,2363.76701814587,7.7680118195854,70.8193543307087
"COG",1991,0,2352.52754080776,7.76324557842938,69.6845429946663
"COG",1992,1,2346.67913794406,7.76075647493465,57.1407058861412
"COG",1993,1,2255.94360801961,7.72132361586032,74.1761942770688
"COG",1994,1,2069.79640456567,7.63520552613993,132.736248422167
"COG",1995,1,2092.54337905245,7.64613553287872,128.312504260557
"COG",1996,1,2122.62819294837,7.66041031351049,128.407663306917
"COG",1997,0,2064.7536042465,7.63276617829846,135.758179538246
"COG",1998,0,2095.34403570595,7.64747303639476,148.901662464134
"COG",1999,0,1986.8478922289,7.5943046881515,131.394190298765
"COG",2000,0,2057.01922023551,7.62901323342822,123.909884405671
"COG",2001,0,2056.16505922617,7.62859790507744,130.732481081873
"COG",2002,0,2100.16876714574,7.64977298578989,135.45607107226
"COG",2003,0,2058.88683675038,7.62992074522134,156.861777335368
"COG",2004,0,2058.88402946896,7.62991938172565,131.368198717322
"COG",2005,0,2140.03686200251,7.66857833310236,119.552892262402
"COG",2006,0,2226.0233547376,7.70797202357632,125.600762974491
"COG",2007,0,2004.10103961966,7.60295087990565,148.586625395069
"COG",2008,0,2061.55829880574,7.63121743154614,133.108486659608
"COG",2009,0,2211.31572382028,7.70134296750613,135.552365681975
"COG",2010,0,2332.28508055953,7.75460378723702,124.064754399607
"COL",1960,1,1961.2291441726,7.58132667004429,30.4520120239132
"COL",1961,1,1998.42316206119,7.60011372960698,26.8211488774202
"COL",1962,1,2042.63527704771,7.62199605565368,24.4508175629839
"COL",1963,1,2046.30756363644,7.62379225957198,24.333249474446
"COL",1964,1,2108.00878137941,7.65349907539233,24.6091178806666
"COL",1965,1,2119.99498736563,7.65916900321309,21.8440021161222
"COL",1966,1,2167.35670771429,7.68126359699499,24.3283072934434
"COL",1967,1,2194.44365471957,7.69368383311836,21.5540092776673
"COL",1968,1,2262.17424281179,7.72408168413015,24.5844575806883
"COL",1969,1,2338.10714398443,7.75709696817806,25.5486538736933
"COL",1970,1,2421.22502270787,7.79202889880135,27.8252289708363
"COL",1971,1,2504.49731055786,7.82584331895316,27.9832698253852
"COL",1972,1,2634.72068551099,7.87653245365328,26.0529285812229
"COL",1973,1,2748.14553426071,7.91868161200567,27.5884191478862
"COL",1974,1,2841.38134772396,7.9520456029496,30.1705419623803
"COL",1975,1,2843.73101842111,7.95287220783606,29.8288357672522
"COL",1976,1,2914.01196628327,7.97728609322691,30.9412516204182
"COL",1977,1,2968.66258052749,7.99586682079023,30.0644247649187
"COL",1978,1,3148.23886798572,8.05459848594251,30.4245140392331
"COL",1979,1,3244.08651685293,8.08458908468637,28.6616022482855
"COL",1980,1,3300.51170195765,8.10183279663311,31.8149867332012
"COL",1981,1,3298.73218883264,8.1012934884343,27.2693848463742
"COL",1982,1,3253.88046917188,8.08760355359841,26.1037729578128
"COL",1983,1,3228.35593102948,8.07972828695111,23.699820931412
"COL",1984,1,3260.28459182748,8.08956976865708,24.348750085568
"COL",1985,1,3289.71209715409,8.09855533146653,26.3331012832964
"COL",1986,1,3410.15965281641,8.13451438818933,30.8306359086594
"COL",1987,1,3520.16261987219,8.16626246635234,29.865550187616
"COL",1988,1,3588.96963573165,8.1856204307417,30.1428020036572
"COL",1989,1,3636.07569199887,8.19866027246212,31.8216218481762
"COL",1990,1,3714.1849928328,8.21991455026638,34.7778103803081
"COL",1991,1,3713.17727535576,8.21964319754469,33.5299180947153
"COL",1992,1,3787.5942918216,8.23948634503819,33.6115913436524
"COL",1993,1,3912.6590835796,8.27197249436163,36.1774714449627
"COL",1994,1,4059.32146113882,8.30877111083005,35.917537450138
"COL",1995,1,4189.72770913999,8.34039102491907,35.4972303177666
"COL",1996,1,4198.69126252708,8.34252815155258,36.0441071863282
"COL",1997,1,4265.6935185646,8.35836005363862,35.5970680886793
"COL",1998,1,4213.82800470051,8.34612677832009,35.9089230535138
"COL",1999,1,3967.11339937681,8.2857940057818,36.1492793141794
"COL",2000,1,4016.80951748167,8.29824321413655,32.6670854693067
"COL",2001,1,4020.50789754842,8.29916351630624,33.9011117949445
"COL",2002,1,4058.28493578738,8.30851573373824,32.9826392144234
"COL",2003,1,4154.17528523618,8.33186920028056,36.51618351723
"COL",2004,1,4311.91591255233,8.36913761159914,35.8634269337995
"COL",2005,1,4457.27537460443,8.40229295578205,37.422697494955
"COL",2006,1,4694.03442939175,8.4540477111501,39.6413559606293
"COL",2007,1,4947.25260813108,8.50658767281692,37.0988970982903
"COL",2008,1,5048.57187245249,8.52686068474048,39.1676494164355
"COL",2009,1,5046.97121757727,8.5265435834465,35.1561285074585
"COL",2010,1,5214.24547620131,8.5591496735926,34.2646031687681
"COM",1980,0,1171.47218195881,7.06601651200549,35.7561835091553
"COM",1981,0,1201.09863988415,7.09099195016795,35.7555197361023
"COM",1982,0,1215.69264235629,7.10306926935645,35.7572850858334
"COM",1983,0,1218.84592802856,7.10565972939185,35.7573267597918
"COM",1984,0,1234.65105275843,7.11854366076402,35.7565919904837
"COM",1985,0,1233.95176608001,7.11797711624598,35.757685475385
"COM",1986,0,1224.91897248038,7.11062997587718,35.7566167116572
"COM",1987,0,1216.49041458696,7.10372528269147,35.7568169719435
"COM",1988,0,1242.89592167457,7.12519935644796,35.7565312388164
"COM",1989,0,1199.03723214285,7.08927420720832,35.7577593566687
"COM",1990,1,1253.76196294342,7.13390388096017,35.7570317175345
"COM",1991,1,1148.13931888356,7.04589792742874,35.75721110708
"COM",1992,1,1207.29209443855,7.09613519218351,35.757355539978
"COM",1993,1,1215.6495051112,7.10303378504986,35.7569519162497
"COM",1994,1,1146.70713941919,7.04464975708155,35.7572794061551
"COM",1995,0,1190.50038004288,7.0821289851565,35.7572385369768
"COM",1996,1,1164.20336109423,7.05979232187541,35.7578150774993
"COM",1997,1,1194.79487327423,7.08572979546752,35.7570438604224
"COM",1998,1,1174.68989605102,7.06875947349126,35.7572500543394
"COM",1999,0,1185.07043579337,7.07755749129085,35.7571570476989
"COM",2000,0,1150.82840106354,7.04823731078157,35.7574785306267
"COM",2001,0,1188.50107049357,7.08044818750962,35.7572288509346
"COM",2002,1,1217.11501559943,7.10423859599891,35.7571190335913
"COM",2003,1,1216.98036712949,7.10412796067128,35.7569591176854
"COM",2004,1,1231.14746798849,7.1157019142886,35.7570631253248
"COM",2005,1,1274.6143662974,7.15039895403698,35.7574093238258
"COM",2006,1,1227.24636392125,7.11252821014807,35.7572745739842
"COM",2007,1,1212.69629084896,7.10060149906894,33.1561792127495
"COM",2008,1,1235.97247187374,7.1196133658228,36.2185263542809
"COM",2009,1,1250.90035344227,7.13161885377104,37.8969223253542
"COM",2010,1,1272.60650664705,7.14882244366245,39.5501058029898
"CPV",1980,0,581.755065828323,6.36604951005738,84.0505820548006
"CPV",1981,0,622.175843789433,6.43322275984204,92.1643874465166
"CPV",1982,0,630.373215165836,6.44631204900813,102.115921882264
"CPV",1983,0,680.309270761066,6.5225475047182,102.436767008033
"CPV",1984,0,696.047255683761,6.54541755412694,100.473454957525
"CPV",1985,0,745.620229080143,6.61421639428035,101.821285052255
"CPV",1986,0,756.26010041403,6.62838536517524,93.0525241231483
"CPV",1987,0,777.830957355952,6.65650922210722,83.8326188925635
"CPV",1988,0,813.037458467319,6.70077718286197,76.2016248517583
"CPV",1989,0,846.574036092057,6.7411976591687,81.43779264177
"CPV",1990,0,835.120723175504,6.72757629305367,85.9515840306445
"CPV",1991,1,826.681399309547,6.71741937207753,80.9539693096621
"CPV",1992,1,896.519359558541,6.79851988741163,83.9398899681127
"CPV",1993,1,953.861011115729,6.86051797018,60.3064320023898
"CPV",1994,1,1113.93806476467,7.01565682178247,71.5634420456064
"CPV",1995,1,1248.28104350759,7.12952271869502,77.5155513809747
"CPV",1996,1,1365.49820603623,7.21927462713496,75.4899678573908
"CPV",1997,1,1492.01847422507,7.30788516287543,85.979346154719
"CPV",1998,1,1652.11117220593,7.40980924734085,81.8814137506275
"CPV",1999,1,1809.80582624137,7.50097484018546,80.9690199640443
"CPV",2000,1,2037.31720912714,7.6193891277787,87.5206083614917
"CPV",2001,1,2051.21733888102,7.62618871973324,92.1637224974152
"CPV",2002,1,2127.70872296502,7.66280096278693,101.089702293616
"CPV",2003,1,2186.89500422765,7.69023801048344,98.7683808076547
"CPV",2004,1,2379.79636224135,7.77477020092141,101.567169989502
"CPV",2005,1,2514.16779255327,7.82969713018202,104.343839857053
"CPV",2006,1,2683.83943856892,7.89500367460655,117.816697232822
"CPV",2007,1,3056.97102851154,8.02517984474797,94.2062075477847
"CPV",2008,1,3238.44159287498,8.08284750322025,90.9663882396256
"CPV",2009,1,3159.58698693977,8.05819659770341,80.4609561325344
"CPV",2010,1,3194.61667734233,8.06922238382127,85.5484498816191
"CRI",1960,1,3609.40919815492,8.19129938091286,47.2609650577895
"CRI",1961,1,3542.67400372626,8.17263708926504,45.9188092229657
"CRI",1962,1,3600.83309317157,8.18892051244181,48.7729807603112
"CRI",1963,1,3713.74115873913,8.21979504609115,49.2156689717797
"CRI",1964,1,3718.23603135768,8.22100464968697,52.9876333919812
"CRI",1965,1,3890.27312321249,8.26623464577052,55.7515562809441
"CRI",1966,1,4029.53384187593,8.30140597625912,55.5545217589088
"CRI",1967,1,4127.67381607427,8.32546928661549,56.1017705150787
"CRI",1968,1,4348.20735762629,8.37751893745038,60.2219763243797
"CRI",1969,1,4459.98825012418,8.40290141050933,58.5486170751575
"CRI",1970,1,4665.11649140095,8.44786808433107,62.4139799958305
"CRI",1971,1,4850.53963683087,8.48684524306795,63.8994001919322
"CRI",1972,1,5112.64690734747,8.53947253487171,66.8322013680956
"CRI",1973,1,5368.03692354767,8.58821755708309,67.6729899662187
"CRI",1974,1,5523.18884522477,8.6167106618252,81.2639518244509
"CRI",1975,1,5496.15761723616,8.61180451202738,68.6097858241778
"CRI",1976,1,5650.75233986768,8.63954397277452,63.8196714968368
"CRI",1977,1,5994.14245381341,8.6985380136625,67.2036836697027
"CRI",1978,1,6202.51126996517,8.73270953256796,64.2126400400849
"CRI",1979,1,6335.45848048448,8.75391746274649,64.1161900027263
"CRI",1980,1,6211.82989065167,8.73421079990323,63.2969037775773
"CRI",1981,1,5908.2172237219,8.68409941070079,91.4445368481303
"CRI",1982,1,5329.87185376021,8.58108247442438,87.2487701779101
"CRI",1983,1,5333.85210197832,8.58182897694441,72.8201122848261
"CRI",1984,1,5605.37574945896,8.63148137152138,68.3535272794641
"CRI",1985,1,5492.83542968165,8.61119987288683,63.1993362968233
"CRI",1986,1,5641.94390936699,8.63798394989023,61.8362125287889
"CRI",1987,1,5756.51906802572,8.65808824254213,67.3988009843484
"CRI",1988,1,5802.828914637,8.66610082152905,69.8354905376179
"CRI",1989,1,5979.07410559836,8.69602100311725,73.5829599960743
"CRI",1990,1,6037.05111668102,8.70567094599282,75.2851641940228
"CRI",1991,1,6018.68283701715,8.70262371652544,71.4396757036532
"CRI",1992,1,6408.20531541453,8.76533452871783,76.0962354814708
"CRI",1993,1,6693.49083166149,8.80889081548743,79.3523368268699
"CRI",1994,1,6826.32273425801,8.82854140849226,77.9973079960212
"CRI",1995,1,6940.83702069434,8.84517765439748,79.7743745489399
"CRI",1996,1,6871.60941046409,8.8351536242234,84.0571640061047
"CRI",1997,1,7085.98834302225,8.86587464035241,87.6131980978704
"CRI",1998,1,7430.1724106288,8.91330434210325,92.0380212366186
"CRI",1999,1,7584.42136977783,8.93385160275244,87.5386137677373
"CRI",2000,1,7726.51985682031,8.9524138276336,86.5249235130705
"CRI",2001,1,7854.2339580182,8.96880802308469,80.852758718109
"CRI",2002,1,7989.55926102157,8.98589087591492,80.4139443360039
"CRI",2003,1,8207.45746763047,9.01279846722774,83.3277075355642
"CRI",2004,1,8445.52914945791,9.0413924855925,85.2564771965872
"CRI",2005,1,8655.33965418585,9.06593171053595,89.2226638923224
"CRI",2006,1,9160.29437453236,9.12263359410948,89.8145546136931
"CRI",2007,1,9779.51149389818,9.18804481228218,86.4565958439349
"CRI",2008,1,10104.9092039691,9.22077664453947,86.4015127113254
"CRI",2009,1,9883.67567046297,9.19863975297876,69.7593177251535
"CRI",2010,1,10285.0856660419,9.23845013127375,67.512089684107
"CUB",1970,0,2620.08770849073,7.870963072718,76.8065379599513
"CUB",1971,0,2795.975227427,7.9359362433098,76.8086504461305
"CUB",1972,0,2884.41117375584,7.96707605889304,76.8094974939889
"CUB",1973,0,2941.1069301794,7.98654129633555,76.8018034420664
"CUB",1974,0,2932.40455689131,7.98357803332835,76.7856933983471
"CUB",1975,0,3174.5497646957,8.06292109487626,76.8270440559194
"CUB",1976,0,3314.86184023098,8.10617122459639,76.819218409113
"CUB",1977,0,3574.73735429822,8.18164698510008,76.8137274113008
"CUB",1978,0,3785.5968529222,8.23895884245506,76.7633305265542
"CUB",1979,0,3806.65442247557,8.24450597802417,76.7051470738209
"CUB",1980,0,3606.74390099913,8.19056067782816,77.0337920495621
"CUB",1981,0,4297.33730540661,8.36575087857798,76.7800936995569
"CUB",1982,0,4650.66605560812,8.44476572608904,76.7862750409187
"CUB",1983,0,4863.89364258073,8.4895945571612,76.5113479685344
"CUB",1984,0,5206.71097026126,8.55770364370241,76.4142284347136
"CUB",1985,0,5246.13530193757,8.56524695154249,78.6770155734963
"CUB",1986,0,5206.52966743673,8.55766882210732,75.5116004900005
"CUB",1987,0,5036.67220086788,8.52450086538058,76.8171810541975
"CUB",1988,0,5174.62120636915,8.55152141861767,75.1367128239783
"CUB",1989,0,5160.02681276118,8.54869705473365,75.9286318811764
"CUB",1990,0,4961.45738860948,8.50945480490856,71.1144932237197
"CUB",1991,0,4395.45493473446,8.38832631664727,50.9961165399692
"CUB",1992,0,3861.87437370304,8.25890793364091,35.1468673383887
"CUB",1993,0,3270.55047645542,8.09271359114715,28.9158301790178
"CUB",1994,0,3280.38453264476,8.09571593006907,27.775896647282
"CUB",1995,0,3348.88763214863,8.11638351957338,29.3084176228486
"CUB",1996,0,3599.32498555978,8.18850160285195,32.6253336147218
